name,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,seq_len,isoelectric_point,molecular_weight,triplet_MYG,triplet_TYG,triplet_GYG,triplet_QYG,triplet_SYG,triplet_HYG,triplet_unknown,triplet_CYG,triplet_TWG,triplet_AYG,triplet_SHG,triplet_DYG,triplet_SWG,triplet_KYG,triplet_LYG,triplet_EYG,triplet_LFG,triplet_NYG,triplet_QWG,triplet_LLG,triplet_AWG,triplet_THG,triplet_FYG,triplet_GZG,triplet_QFG,triplet_RYG,triplet_GAG,triplet_NIG,triplet_LHG,triplet_MWG,triplet_SYA,oligo_m,oligo_d,oligo_t,oligo_wd,oligo_other,switch_b,switch_ps,switch_pa,switch_pc,switch_other
R3-2+PCB,0.07575757575757576,0.022727272727272728,0.06818181818181818,0.08333333333333333,0.030303030303030304,0.07575757575757576,0.0,0.09090909090909091,0.06060606060606061,0.11363636363636363,0.03787878787878788,0.015151515151515152,0.045454545454545456,0.030303030303030304,0.07575757575757576,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.03787878787878788,132.0,5.259618949890137,14961.199399999983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
htFuncLib_sf:em-blue-shift.2,0.03614457831325301,0.008032128514056224,0.07228915662650602,0.0642570281124498,0.04819277108433735,0.09236947791164658,0.060240963855421686,0.04819277108433735,0.08032128514056225,0.08433734939759036,0.020080321285140562,0.05220883534136546,0.040160642570281124,0.028112449799196786,0.0321285140562249,0.04819277108433735,0.06827309236947791,0.07630522088353414,0.004016064257028112,0.03614457831325301,249.0,6.18973217010498,27993.208600000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mEosFP,0.05309734513274336,0.01327433628318584,0.0752212389380531,0.061946902654867256,0.061946902654867256,0.09292035398230089,0.05309734513274336,0.048672566371681415,0.084070796460177,0.061946902654867256,0.035398230088495575,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.05309734513274336,0.05309734513274336,0.008849557522123894,0.048672566371681415,226.0,6.631541633605957,25826.95620000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mScarlet-220A,0.04741379310344827,0.0,0.06465517241379311,0.09051724137931035,0.04741379310344827,0.10344827586206896,0.021551724137931036,0.03017241379310345,0.09482758620689655,0.05603448275862069,0.04741379310344827,0.021551724137931036,0.05603448275862069,0.03017241379310345,0.04741379310344827,0.04741379310344827,0.06896551724137931,0.0603448275862069,0.01293103448275862,0.05172413793103448,232.0,6.0198972702026365,26365.527800000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mRhubarb720,0.12025316455696203,0.015822784810126583,0.060126582278481014,0.06329113924050633,0.03481012658227848,0.06962025316455696,0.03481012658227848,0.08227848101265822,0.00949367088607595,0.09177215189873418,0.02531645569620253,0.022151898734177215,0.06645569620253164,0.03481012658227848,0.07911392405063292,0.05063291139240506,0.04746835443037975,0.06645569620253164,0.006329113924050633,0.0189873417721519,316.0,5.467251777648925,34539.16260000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
McaG2,0.04888888888888889,0.013333333333333334,0.06222222222222222,0.07555555555555556,0.04888888888888889,0.08444444444444445,0.022222222222222223,0.06222222222222222,0.08444444444444445,0.057777777777777775,0.04,0.04,0.05333333333333334,0.03111111111111111,0.057777777777777775,0.04888888888888889,0.044444444444444446,0.05333333333333334,0.008888888888888889,0.06222222222222222,225.0,7.671240425109864,25910.268600000018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mMaple3,0.0379746835443038,0.008438818565400843,0.06329113924050633,0.0759493670886076,0.05063291139240506,0.08016877637130802,0.03375527426160337,0.05907172995780591,0.10970464135021098,0.05063291139240506,0.04219409282700422,0.04219409282700422,0.046413502109704644,0.016877637130801686,0.04219409282700422,0.05063291139240506,0.05907172995780591,0.07172995780590717,0.008438818565400843,0.05063291139240506,237.0,8.603966712951664,27207.85170000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mCitrine,0.03347280334728033,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.05439330543933055,0.09623430962343096,0.03765690376569038,0.0502092050209205,0.08786610878661087,0.08786610878661087,0.029288702928870293,0.05439330543933055,0.04184100418410042,0.029288702928870293,0.02510460251046025,0.03765690376569038,0.058577405857740586,0.07112970711297072,0.0041841004184100415,0.0502092050209205,239.0,5.713932991027832,27051.375600000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cgfTagRFP,0.047619047619047616,0.0,0.04329004329004329,0.07792207792207792,0.047619047619047616,0.09956709956709957,0.03463203463203463,0.03896103896103896,0.08225108225108226,0.0735930735930736,0.047619047619047616,0.04329004329004329,0.047619047619047616,0.030303030303030304,0.03896103896103896,0.047619047619047616,0.07792207792207792,0.06493506493506493,0.008658008658008658,0.047619047619047616,231.0,7.109330177307128,26067.41100000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
bsDronpa,0.049107142857142856,0.026785714285714284,0.06696428571428571,0.07142857142857142,0.044642857142857144,0.08928571428571429,0.04017857142857143,0.049107142857142856,0.08928571428571429,0.05803571428571429,0.026785714285714284,0.05357142857142857,0.049107142857142856,0.026785714285714284,0.03571428571428571,0.049107142857142856,0.04017857142857143,0.06696428571428571,0.008928571428571428,0.05803571428571429,224.0,6.306593132019044,25428.467700000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d2EosFP,0.05309734513274336,0.01327433628318584,0.0752212389380531,0.061946902654867256,0.061946902654867256,0.09292035398230089,0.05309734513274336,0.048672566371681415,0.084070796460177,0.061946902654867256,0.035398230088495575,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.048672566371681415,0.05752212389380531,0.008849557522123894,0.048672566371681415,226.0,6.631541633605957,25824.98330000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BR1,0.036036036036036036,0.0,0.08108108108108109,0.06306306306306306,0.04504504504504504,0.07207207207207207,0.009009009009009009,0.08108108108108109,0.04504504504504504,0.0990990990990991,0.009009009009009009,0.04504504504504504,0.04504504504504504,0.08108108108108109,0.09009009009009009,0.036036036036036036,0.06306306306306306,0.05405405405405406,0.009009009009009009,0.036036036036036036,111.0,5.802544975280762,12867.37369999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
htFuncLib_thermo.8,0.024193548387096774,0.016129032258064516,0.07258064516129033,0.07258064516129033,0.04838709677419355,0.09274193548387097,0.06854838709677419,0.056451612903225805,0.07258064516129033,0.0846774193548387,0.024193548387096774,0.04838709677419355,0.04435483870967742,0.028225806451612902,0.028225806451612902,0.04032258064516129,0.056451612903225805,0.06854838709677419,0.008064516129032258,0.04435483870967742,248.0,5.822040748596191,28283.58880000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Monomeric hyperfolder YFP,0.03765690376569038,0.0,0.07531380753138076,0.06694560669456066,0.04184100418410042,0.09623430962343096,0.04184100418410042,0.04602510460251046,0.08786610878661087,0.08368200836820083,0.029288702928870293,0.058577405857740586,0.04602510460251046,0.029288702928870293,0.03347280334728033,0.03347280334728033,0.06276150627615062,0.0794979079497908,0.0041841004184100415,0.04602510460251046,239.0,6.0592866897583,26958.175000000017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Superfolder BFP,0.03361344537815126,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09243697478991597,0.046218487394957986,0.046218487394957986,0.08403361344537816,0.08403361344537816,0.02100840336134454,0.0546218487394958,0.04201680672268908,0.029411764705882353,0.03361344537815126,0.04201680672268908,0.07563025210084033,0.07563025210084033,0.004201680672268907,0.03361344537815126,238.0,5.989943122863769,26754.85210000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
RFP639,0.03463203463203463,0.021645021645021644,0.05194805194805195,0.0735930735930736,0.07792207792207792,0.10822510822510822,0.025974025974025976,0.021645021645021644,0.0735930735930736,0.06060606060606061,0.06060606060606061,0.03463203463203463,0.04329004329004329,0.030303030303030304,0.03896103896103896,0.05194805194805195,0.06926406926406926,0.0735930735930736,0.008658008658008658,0.03896103896103896,231.0,6.089013481140136,26117.598100000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A44-KR,0.05485232067510549,0.02531645569620253,0.08438818565400844,0.05063291139240506,0.0759493670886076,0.08860759493670886,0.05063291139240506,0.07172995780590717,0.03375527426160337,0.0379746835443038,0.04219409282700422,0.029535864978902954,0.06329113924050633,0.0379746835443038,0.046413502109704644,0.05907172995780591,0.07172995780590717,0.05485232067510549,0.004219409282700422,0.016877637130801686,237.0,5.259391593933105,26376.42059999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
E2-Crimson,0.035555555555555556,0.0044444444444444444,0.05333333333333334,0.08,0.057777777777777775,0.09777777777777778,0.044444444444444446,0.04,0.08888888888888889,0.06222222222222222,0.03111111111111111,0.03111111111111111,0.06222222222222222,0.04,0.02666666666666667,0.04888888888888889,0.04888888888888889,0.07555555555555556,0.013333333333333334,0.057777777777777775,225.0,6.202634620666504,25702.81550000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IrisFP,0.05309734513274336,0.01327433628318584,0.0752212389380531,0.061946902654867256,0.05309734513274336,0.09292035398230089,0.048672566371681415,0.048672566371681415,0.084070796460177,0.06637168141592921,0.035398230088495575,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.03982300884955752,0.05309734513274336,0.05752212389380531,0.008849557522123894,0.048672566371681415,226.0,6.593118476867676,25694.835200000023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
oxStayGold,0.03225806451612903,0.013824884792626729,0.05069124423963134,0.06912442396313365,0.041474654377880185,0.08755760368663594,0.059907834101382486,0.04608294930875576,0.08294930875576037,0.059907834101382486,0.027649769585253458,0.04608294930875576,0.059907834101382486,0.04608294930875576,0.018433179723502304,0.06912442396313365,0.06912442396313365,0.05069124423963134,0.013824884792626729,0.055299539170506916,217.0,6.340867042541503,24655.33820000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BFP5,0.03361344537815126,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09243697478991597,0.046218487394957986,0.0546218487394958,0.08403361344537816,0.07983193277310924,0.029411764705882353,0.0546218487394958,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.046218487394957986,0.06302521008403361,0.06722689075630252,0.004201680672268907,0.04201680672268908,238.0,5.748718452453613,26858.00950000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Dronpa-2,0.049107142857142856,0.017857142857142856,0.07142857142857142,0.07142857142857142,0.049107142857142856,0.08928571428571429,0.04017857142857143,0.049107142857142856,0.08928571428571429,0.05803571428571429,0.026785714285714284,0.049107142857142856,0.05357142857142857,0.022321428571428572,0.03571428571428571,0.044642857142857144,0.04017857142857143,0.07589285714285714,0.008928571428571428,0.05803571428571429,224.0,6.14011173248291,25450.511200000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Free Use GFP,0.04184100418410042,0.008368200836820083,0.06276150627615062,0.08368200836820083,0.0502092050209205,0.09205020920502092,0.03347280334728033,0.04602510460251046,0.05439330543933055,0.09205020920502092,0.02092050209205021,0.04602510460251046,0.04184100418410042,0.03765690376569038,0.0502092050209205,0.058577405857740586,0.05439330543933055,0.07531380753138076,0.0041841004184100415,0.04602510460251046,239.0,5.288265800476074,26970.998200000013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
cEGFP,0.0326530612244898,0.00816326530612245,0.06938775510204082,0.06938775510204082,0.04897959183673469,0.11428571428571428,0.0326530612244898,0.053061224489795916,0.08571428571428572,0.08979591836734693,0.024489795918367346,0.04897959183673469,0.04081632653061224,0.0326530612244898,0.024489795918367346,0.044897959183673466,0.0653061224489796,0.0653061224489796,0.004081632653061225,0.044897959183673466,245.0,5.626912498474121,27289.54960000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mMaple3,0.0379746835443038,0.008438818565400843,0.06329113924050633,0.0759493670886076,0.05063291139240506,0.08016877637130802,0.03375527426160337,0.05907172995780591,0.10970464135021098,0.05063291139240506,0.04219409282700422,0.04219409282700422,0.046413502109704644,0.016877637130801686,0.04219409282700422,0.05063291139240506,0.05907172995780591,0.07172995780590717,0.008438818565400843,0.05063291139240506,237.0,8.603966712951664,27207.85170000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mGeos-L,0.05309734513274336,0.01327433628318584,0.0752212389380531,0.05752212389380531,0.061946902654867256,0.09292035398230089,0.03982300884955752,0.048672566371681415,0.09292035398230089,0.06637168141592921,0.035398230088495575,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.05309734513274336,0.05309734513274336,0.008849557522123894,0.05309734513274336,226.0,7.726431083679199,25819.099700000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
htFuncLib_slow.5,0.024193548387096774,0.012096774193548387,0.07258064516129033,0.07258064516129033,0.04838709677419355,0.09274193548387097,0.06854838709677419,0.05241935483870968,0.07258064516129033,0.07661290322580645,0.028225806451612902,0.04838709677419355,0.04838709677419355,0.028225806451612902,0.028225806451612902,0.04032258064516129,0.056451612903225805,0.07258064516129033,0.008064516129032258,0.04435483870967742,248.0,5.822097587585449,28239.493200000026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mEos4a,0.05286343612334802,0.00881057268722467,0.07488986784140969,0.05726872246696035,0.05726872246696035,0.09251101321585903,0.04405286343612335,0.04405286343612335,0.0881057268722467,0.06167400881057269,0.03524229074889868,0.048458149779735685,0.048458149779735685,0.01762114537444934,0.048458149779735685,0.030837004405286344,0.05726872246696035,0.06167400881057269,0.00881057268722467,0.06167400881057269,227.0,7.7724706649780275,26046.25550000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
htFuncLib_thermo.3,0.024193548387096774,0.012096774193548387,0.07258064516129033,0.07258064516129033,0.05241935483870968,0.09274193548387097,0.07258064516129033,0.04435483870967742,0.07258064516129033,0.0846774193548387,0.024193548387096774,0.04838709677419355,0.04435483870967742,0.028225806451612902,0.024193548387096774,0.04435483870967742,0.06048387096774194,0.07258064516129033,0.008064516129032258,0.04435483870967742,248.0,5.789244651794434,28256.41270000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Kaede,0.04,0.013333333333333334,0.07555555555555556,0.05333333333333334,0.06666666666666667,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.09333333333333334,0.08,0.035555555555555556,0.04,0.05333333333333334,0.022222222222222223,0.035555555555555556,0.04,0.04888888888888889,0.07111111111111111,0.008888888888888889,0.044444444444444446,225.0,7.1499132156372065,25671.147800000013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SH3,0.036036036036036036,0.0,0.07207207207207207,0.08108108108108109,0.05405405405405406,0.06306306306306306,0.018018018018018018,0.08108108108108109,0.04504504504504504,0.08108108108108109,0.009009009009009009,0.05405405405405406,0.04504504504504504,0.09009009009009009,0.07207207207207207,0.036036036036036036,0.06306306306306306,0.05405405405405406,0.009009009009009009,0.036036036036036036,111.0,5.11661205291748,12941.321299999992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ShyRFP,0.05084745762711865,0.0,0.05508474576271186,0.1059322033898305,0.05084745762711865,0.09745762711864407,0.029661016949152543,0.05508474576271186,0.09745762711864407,0.05508474576271186,0.0423728813559322,0.029661016949152543,0.05084745762711865,0.029661016949152543,0.03389830508474576,0.05084745762711865,0.038135593220338986,0.0635593220338983,0.012711864406779662,0.05084745762711865,236.0,5.589626121520996,26904.22380000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TripartiteGFP,0.0379746835443038,0.008438818565400843,0.08438818565400844,0.06329113924050633,0.05063291139240506,0.08860759493670886,0.0379746835443038,0.05907172995780591,0.0759493670886076,0.08860759493670886,0.02109704641350211,0.046413502109704644,0.04219409282700422,0.029535864978902954,0.0379746835443038,0.03375527426160337,0.08016877637130802,0.06751054852320675,0.004219409282700422,0.04219409282700422,237.0,5.582123374938964,26774.96090000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mCerulean2.D3,0.03765690376569038,0.012552301255230125,0.0794979079497908,0.06694560669456066,0.05439330543933055,0.100418410041841,0.03347280334728033,0.04602510460251046,0.08368200836820083,0.09205020920502092,0.02092050209205021,0.05439330543933055,0.04184100418410042,0.03347280334728033,0.02092050209205021,0.03347280334728033,0.07112970711297072,0.07112970711297072,0.008368200836820083,0.03765690376569038,239.0,5.2566633224487305,26754.899700000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mRubyFT,0.029661016949152543,0.012711864406779662,0.046610169491525424,0.08050847457627118,0.05508474576271186,0.1228813559322034,0.029661016949152543,0.03389830508474576,0.07203389830508475,0.05508474576271186,0.059322033898305086,0.025423728813559324,0.046610169491525424,0.025423728813559324,0.05084745762711865,0.05508474576271186,0.0635593220338983,0.08898305084745763,0.00847457627118644,0.038135593220338986,236.0,6.664621925354004,26431.001000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mPlum-E16P,0.048672566371681415,0.0,0.05752212389380531,0.10176991150442478,0.03982300884955752,0.10619469026548672,0.02654867256637168,0.03982300884955752,0.09292035398230089,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.05752212389380531,0.030973451327433628,0.04424778761061947,0.05309734513274336,0.05752212389380531,0.06637168141592921,0.01327433628318584,0.048672566371681415,226.0,5.762587165832519,25557.6355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
